1;8;7 158
1;8;8 115
1;8;8 151
1;8;8 152
1;8;8 150
1;8;9 71
1;8;9 46
1;8;9 152
1;8;9 150
1;8;10 71
1;9;1 8
1;9;1 159
1;9;1 160
1;9;1 161
1;9;1 68
1;9;1 162
1;9;1 134
1;9;2 8
1;9;2 163
1;9;3 164
1;9;4 89
1;9;5 11
1;9;5 24
1;9;6 100
1;9;6 24
1;9;7 165
1;9;8 87
1;9;8 32
1;9;8 37
1;9;8 7
1;9;8 125
1;9;8 27
1;9;8 166
1;9;8 11
1;9;8 68
1;9;8 167
1;9;8 167
1;9;8 17
1;9;8 31
1;9;8 168
1;9;9 167
1;9;10 169
1;9;11 167
1;9;12 100
1;9;12 11
1;9;12 76
1;9;13 170
1;9;13 171
1;9;13 172
1;9;13 11
1;9;13 173
1;9;13 17
1;9;13 31
1;9;13 168
1;9;14 174
1;9;15 74
1;9;16 3
1;9;16 7
1;9;16 7
1;9;16 173
1;9;16 118
1;9;16 17
1;9;17 175
1;9;17 176
1;9;17 118
1;9;17 177
1;9;18 178
1;9;19 8
1;9;20 8
1;9;21 179
1;9;21 38
1;9;22 180
1;9;23 16
1;9;23 74
2;0;1 102
2;0;1 6
2;0;1 7
2;0;1 26
2;0;1 55
2;0;1 15
2;0;1 44
2;0;1 47
2;1;1 181
2;1;1 24
2;1;2 62
2;2;1 152
2;2;2 32
2;2;2 149
2;3;1 182
2;3;2 77
2;3;2 20
2;3;2 118
2;3;2 129
2;3;3 4
2;3;3 6
2;3;3 6
2;3;3 7
2;3;3 124
2;3;3 124
2;3;3 183
2;3;3 183
2;3;3 8
2;3;4 7
2;3;4 7
2;3;4 8
2;3;4 184
2;3;4 185
2;3;4 107
2;3;4 20
2;3;4 186
2;3;4 44
2;3;4 44
2;3;4 44
2;3;4 44
2;3;4 129
2;3;5 19
2;3;5 146
2;3;5 187
2;3;6 7
2;3;6 118
2;3;6 186
2;3;6 187
2;3;7 188
2;3;7 188
2;3;7 30
2;3;7 30
2;3;8 7
2;3;8 178
2;3;8 186
2;3;9 7
2;3;9 187
2;3;10 6
2;3;10 187
2;3;11 189
2;4;1 23
2;4;2 23
2;4;2 67
2;4;2 116
2;4;3 23
2;4;4 24
2;4;5 190
2;4;5 31
2;5;1 191
2;5;2 191
2;5;3 192
2;5;4 191
2;6;1 148
2;6;1 193
2;6;1 6
2;6;1 194
2;6;1 62
2;6;1 62
2;6;1 75
2;6;1 28
2;7;1 67
2;7;1 195
2;7;1 196
2;7;1 197
2;7;2 102
2;7;2 6
2;7;2 7
2;7;2 67
2;7;2 44
2;7;2 195
2;7;3 195
2;7;4 197
2;7;5 32
2;7;5 195
2;7;6 197
2;7;7 197
2;7;8 195
2;7;9 197
2;7;10 197
2;7;11 197
2;7;12 197
2;7;13 198
2;7;13 197
2;7;14 197
2;7;15 197
2;7;16 197
2;7;17 197
2;7;18 197
2;7;19 197
2;7;20 197
2;7;21 197
2;7;22 197
2;7;23 197
2;7;24 195
2;7;25 197
2;7;26 195
2;7;26 196
2;7;26 197
2;7;26 197
2;7;27 67
2;7;27 199
2;7;27 60
2;7;28 197
2;7;29 197
2;7;30 197
2;7;31 200
2;7;31 200
2;7;31 197
2;7;32 197
2;7;33 197
2;7;34 4
2;7;34 201
2;7;34 201
2;7;34 6
2;7;34 7
2;7;34 124
2;7;34 20
2;7;34 10
2;7;34 15
2;7;34 44
2;7;34 97
2;7;34 197
2;7;35 62
2;7;35 44
2;8;1 202
2;8;1 55
2;8;2 164
2;8;3 165
2;8;4 203
2;9;1 204
2;9;2 205
2;9;3 206
2;9;4 205
2;9;5 207
2;9;6 26
2;9;6 55
2;9;7 205
3;0;1 36
3;0;1 208
3;0;1 209
3;0;2 95
3;0;2 7
3;0;2 184
3;0;2 210
3;0;2 211
3;0;2 212
3;0;2 213
3;0;2 31
3;0;3 7
3;0;3 7
3;0;3 19
3;0;3 19
3;0;3 8
3;0;3 212
3;0;3 213
3;0;4 189
3;0;4 189
3;0;4 4
3;0;4 214
3;0;4 39
3;0;4 215
3;0;4 163
3;0;4 216
3;0;4 217
3;0;5 71
3;0;5 36
3;0;6 25
3;0;6 28
3;0;6 29
3;0;7 184
3;0;7 29
3;0;7 31
3;0;8 83
3;0;9 138
3;0;9 218
3;0;10 218
3;0;11 23
3;0;12 219
3;0;12 184
3;0;12 220
3;0;12 31
3;0;13 219
3;0;13 184
3;0;13 220
3;0;13 31
3;0;14 219
3;0;14 184
3;0;14 220
3;0;14 31
3;0;15 161
3;0;15 219
3;0;15 184
3;0;15 220
3;0;15 31
3;0;16 221
3;1;1 11
3;1;2 11
3;1;3 222
3;1;4 27
3;1;4 223
3;1;4 11
3;1;4 224
3;1;5 11
3;1;6 11
3;1;7 11
3;1;8 11
3;1;9 11
3;1;10 11
3;1;11 11
3;1;12 11
3;1;13 11
3;1;14 11
3;1;15 11
3;1;16 208
3;1;16 27
3;1;16 112
3;1;16 11
3;1;16 224
3;1;17 120
3;1;18 225
3;1;18 26
3;1;18 27
3;1;18 223
3;1;18 100
3;1;18 224
3;1;19 111
3;1;19 11
3;1;19 163
3;1;20 11
3;1;21 11
3;1;22 11
3;1;23 64
3;1;24 64
3;1;25 11
3;1;26 11
3;1;27 11
3;1;28 11
3;1;29 11
3;1;30 11
3;1;31 11
3;1;32 11
3;1;33 11
3;1;34 11
3;1;35 122
3;1;35 226
3;1;35 227
3;1;36 120
3;1;37 228
3;1;38 223
3;1;38 75
3;1;39 19
3;1;40 4
3;1;40 4
3;1;41 223
3;1;41 11
3;1;42 98
3;1;42 6
3;1;42 38
3;1;43 229
3;2;1 19
3;2;1 26
3;2;1 230
3;2;1 231
3;2;1 232
3;2;2 32
3;2;2 7
3;2;2 233
3;2;2 234
3;2;2 44
3;2;2 30
3;2;3 63
3;2;3 7
3;2;3 7
3;2;3 19
3;2;3 19
3;2;4 19
3;2;4 67
3;2;5 235
3;3;1 154
3;3;1 204
3;3;2 102
3;3;2 7
3;3;2 116
3;3;2 43
3;3;3 98
3;3;3 136
3;3;3 77
3;3;3 236
3;3;3 63
3;3;3 237
3;3;3 7
3;3;3 45
3;3;3 62
3;3;3 163
3;3;3 134
3;3;4 238
3;3;5 237
3;3;6 7
3;3;6 239
3;3;7 237
3;3;8 217
3;3;9 237
3;3;10 89
3;3;10 36
3;3;10 36
3;3;10 240
3;3;10 7
3;3;10 45
3;3;10 241
3;3;10 62
3;3;10 143
3;3;10 242
3;3;10 26
3;3;10 55
3;3;10 243
3;3;10 244
3;3;10 245
3;3;10 246
3;3;10 44
3;3;11 36
3;3;11 77
3;3;11 7
3;3;12 7
3;3;12 8
3;3;12 247
3;3;12 143
3;3;12 248
3;3;12 26
3;3;12 55
3;3;12 244
3;3;12 44
3;3;12 249
3;3;13 7
3;3;14 126
3;3;15 7
3;3;16 126
3;3;17 165
3;3;17 250
3;3;18 247
3;3;19 177
3;3;20 251
3;3;21 251
3;4;1 17
3;4;2 252
3;4;2 17
3;4;3 252
3;4;4 252
3;4;4 17
3;4;5 252
3;4;6 159
3;4;7 252
3;4;8 62
3;4;8 252
3;4;8 64
3;4;8 253
3;4;8 254
3;4;9 252
3;4;10 252
3;4;11 252
3;4;12 4
3;4;12 252
3;4;13 252
3;4;14 252
3;4;15 252
3;4;16 252
3;4;17 252
3;4;18 45
3;4;18 252
3;4;18 113
3;4;18 64
3;4;18 253
3;4;18 254
3;4;19 171
3;4;20 11
3;4;21 11
3;4;22 11
3;4;23 11
3;4;24 11
3;4;25 11
3;4;26 64
3;4;26 11
3;4;26 253
3;4;26 254
3;4;27 11
3;4;28 11
3;4;29 254
3;4;30 11
3;4;31 11
3;4;32 11
3;4;33 11
3;4;34 11
3;4;35 11
3;4;36 11
3;4;37 11
3;4;38 11
3;4;39 11
3;4;40 11
3;4;41 11
3;4;42 11
3;4;43 11
3;4;44 11
3;4;45 11
3;4;46 11
3;4;47 64
3;4;47 253
3;4;47 254
3;5;1 8
3;5;2 165
3;5;3 255
3;5;3 143
3;5;3 256
3;5;3 244
3;5;3 257
3;5;3 258
3;5;4 255
3;5;4 8
3;5;4 143
3;5;4 118
3;5;4 259
3;5;4 244
3;5;4 257
3;5;4 258
3;5;5 135
3;5;6 8
3;5;7 255
3;5;7 143
3;5;7 259
3;5;7 257
3;5;7 68
3;5;7 258
3;5;8 257
3;5;9 143
3;5;9 244
3;5;9 257
3;5;10 259
3;5;10 260
3;5;11 143
3;5;12 257
3;5;12 261
3;5;13 257
3;5;14 143
3;5;15 111
3;5;16 47
3;5;17 262
3;5;17 135
3;5;17 5
3;5;17 7
3;5;17 7
3;5;17 7
3;5;17 19
3;5;17 19
3;5;17 124
3;5;17 255
3;5;17 143
3;5;17 39
3;5;17 118
3;5;17 118
3;5;17 256
3;5;17 257
3;5;17 263
3;5;17 258
3;5;17 264
3;5;18 255
3;5;18 143
3;5;18 248
3;5;18 82
3;5;18 244
3;5;18 257
3;5;18 258
3;5;18 249
3;6;1 62
3;6;2 100
3;6;2 24
3;6;3 100
3;6;4 112
3;6;4 82
3;6;4 76
3;6;5 112
3;6;5 82
3;6;5 76
3;6;6 120
3;6;7 112
3;6;7 82
3;6;7 24
3;7;1 164
3;7;1 26
3;7;1 55
3;7;1 60
3;7;2 26
3;7;2 55
3;7;3 26
3;7;3 55
3;7;3 44
3;8;1 55
3;8;1 243
3;8;1 265
3;8;2 243
3;8;2 265
3;9;1 152
3;9;2 152
3;9;3 152
4;0;1 89
4;0;1 63
4;0;1 209
4;0;1 266
4;0;1 8
4;0;1 45
4;0;1 62
4;0;1 15
4;0;1 60
4;0;1 267
4;0;1 30
4;0;2 36
4;0;2 34
4;0;2 34
4;0;3 89
4;0;3 11
4;0;3 118
4;0;3 268
4;0;3 224
4;0;3 60
4;0;3 204
4;0;4 269
4;0;5 7
4;0;5 7
4;0;5 171
4;0;5 62
4;0;5 270
4;0;5 20
4;0;5 271
4;0;5 11
4;0;5 118
4;0;5 224
4;0;5 210
4;0;6 6
4;0;6 7
4;0;6 171
4;0;6 8
4;0;6 62
4;0;7 19
4;1;1 111
4;1;2 102
4;1;2 7
4;1;2 55
4;1;2 104
4;1;2 44
4;1;2 30
4;1;3 62
4;2;1 208
4;2;1 32
4;2;1 272
4;2;2 273
4;2;3 274
4;2;3 77
4;2;3 189
4;2;3 19
4;2;4 189
4;2;5 23
4;2;6 23
4;2;6 31
4;3;1 236
4;3;2 275
4;3;3 231
4;3;4 275
4;3;5 276
4;3;5 23
4;3;5 67
4;3;6 275
4;3;7 48
4;3;7 10
4;3;7 24
4;3;8 277
4;3;8 275
4;3;8 275
4;3;9 278
4;3;10 275
4;3;11 276
4;3;11 23
4;3;11 31
4;3;12 275
4;3;13 32
4;3;13 277
4;3;13 118
4;3;13 118
4;3;13 118
4;3;13 13
4;3;13 90
4;3;13 275
4;3;13 43
4;3;14 277
4;3;14 276
4;3;14 275
4;3;14 31
4;3;15 85
4;3;15 77
4;3;15 4
4;3;15 126
4;3;15 126
4;3;15 7
4;3;15 127
4;3;15 127
4;3;15 121
4;3;15 121
4;3;15 121
4;3;15 121
4;3;15 12
4;3;15 122
4;3;15 122
4;3;15 134
4;3;15 134
4;3;15 30
4;3;15 30
4;4;1 29
4;4;2 149
4;4;3 149
4;4;4 62
4;4;5 149
4;4;6 32
4;4;6 6
4;4;6 149
4;4;6 44
4;4;7 62
4;4;7 152
4;5;1 89
4;5;1 115
4;5;1 102
4;5;1 32
4;5;1 6
4;5;1 103
4;5;1 279
4;5;1 55
4;5;1 44
4;5;2 279
4;5;3 109
4;5;3 7
4;5;3 218
4;6;1 82
4;6;1 116
4;6;1 28
4;6;1 43
4;7;1 55
4;7;2 55
4;7;3 239
4;7;3 55
4;7;4 55
4;7;5 55
4;7;6 55
4;8;1 280
4;8;1 281
4;8;2 282
4;8;3 280
4;8;3 281
4;8;4 2
4;8;5 54
4;8;6 283
4;8;6 281
4;8;7 6
4;8;7 282
4;8;8 281
4;8;9 282
4;8;10 284
4;8;11 284
4;8;12 284
4;8;13 281
4;8;14 281
4;8;15 220
4;8;16 220
4;8;17 285
4;9;1 148
4;9;1 193
4;9;1 25
4;9;1 164
4;9;1 286
4;9;2 148
4;9;2 286
4;9;2 28
4;9;3 32
4;9;4 263
4;9;5 109
4;9;5 6
4;9;5 194
4;9;5 26
4;9;5 287
4;9;5 75
4;9;5 10
4;9;6 106
4;9;7 109
4;9;7 106
4;9;8 288
4;9;9 36
4;9;10 148
4;9;11 164
4;9;11 161
4;9;11 116
4;9;11 44
4;9;11 43
4;9;12 7
4;9;12 44
4;9;13 67
4;9;14 104
4;9;15 100
4;9;15 31
4;9;16 164
4;9;16 164
4;9;16 26
4;9;16 75
4;9;16 286
4;9;16 24
4;9;17 263
4;9;18 10
4;9;18 24
5;0;1 231
5;0;2 231
5;0;3 75
5;0;3 286
5;0;3 289
5;0;3 231
5;0;4 75
5;0;4 286
5;0;4 289
5;0;4 231
5;1;1 239
5;1;1 62
5;1;1 55
5;1;2 55
5;2;1 171
5;2;1 239
5;2;1 55
5;2;2 171
5;2;3 102
5;2;3 7
5;2;3 171
5;2;3 239
5;2;4 102
5;2;4 7
5;2;5 102
5;2;5 7
5;2;6 102
5;2;6 7
5;2;7 55
5;3;1 55
5;3;2 138
5;3;2 88
5;3;3 290
5;3;4 117
5;3;5 117
5;3;6 290
5;3;7 116
5;3;7 291
5;3;8 232
5;3;9 290
5;4;1 292
5;4;1 293
5;4;1 56
5;4;2 71
5;4;2 95
5;4;3 294
5;4;4 71
5;4;5 71
5;4;5 34
5;4;6 119
5;4;7 71
5;4;8 98
5;4;8 4
5;4;9 8
5;4;9 111
5;4;9 295
5;4;10 98
5;4;11 89
5;4;11 77
5;4;11 7
5;4;11 296
5;4;11 184
5;4;11 38
5;4;11 26
5;4;11 9
5;4;11 20
5;4;11 83
5;4;11 64
5;4;11 50
5;4;11 292
5;4;11 297
5;4;11 44
5;4;11 56
5;4;12 4
5;4;13 7
5;4;13 124
5;4;13 183
5;4;14 237
5;4;14 60
5;4;15 7
5;4;15 7
5;4;15 8
5;4;15 38
5;4;15 146
5;4;15 186
5;4;15 44
5;4;15 250
5;4;16 126
5;4;16 7
5;4;16 127
5;4;16 121
5;4;16 121
5;4;16 8
5;4;17 102
5;4;17 126
5;4;17 127
5;4;17 121
5;4;17 121
5;4;17 39
5;4;18 126
5;4;18 127
5;4;18 121
5;4;18 121
5;4;19 7
5;5;1 23
5;5;2 7
5;5;2 273
5;5;2 298
5;5;2 232
5;5;2 299
5;5;3 138
5;5;3 232
5;5;4 98
5;5;4 4
5;5;5 232
5;5;6 68
5;5;7 7
5;5;7 118
5;5;7 300
5;5;7 301
5;5;7 298
5;5;7 302
5;5;8 7
5;5;8 65
5;5;9 65
5;5;10 114
5;5;10 65
5;5;11 65
5;5;12 65
5;5;13 98
5;5;13 301
5;5;13 298
5;5;13 302
5;5;14 118
5;5;14 200
5;5;14 65
5;5;14 232
5;5;15 65
5;5;16 44
5;5;16 65
5;5;17 65
5;5;18 65
5;5;19 65
5;5;20 298
5;5;20 110
5;5;21 298
5;5;21 110
5;5;22 298
5;5;22 110
5;5;23 298
5;5;23 110
5;5;24 65
5;5;25 110
5;5;26 303
5;5;27 304
5;5;27 65
5;5;27 298
5;5;27 110
5;5;28 305
5;5;29 65
5;6;1 107
5;6;2 107
5;6;3 107
5;6;3 107
5;6;4 107
5;6;5 107
5;6;5 2
5;6;6 107
5;6;6 306
5;6;7 107
5;6;7 107
5;6;8 107
5;6;9 107
5;6;9 107
5;6;10 107
5;6;11 107
5;6;11 289
5;6;12 107
5;6;13 107
5;6;13 107
5;6;14 107
5;6;15 107
5;6;16 107
5;6;17 107
5;6;18 107
5;6;19 107
5;6;20 107
5;6;21 107
5;6;22 107
5;6;23 206
5;6;24 306
5;6;25 191
5;6;26 107
5;6;27 306
5;6;28 107
5;6;29 107
5;6;30 191
5;6;31 82
5;6;31 24
5;6;31 31
5;6;32 306
5;6;33 107
5;6;34 107
5;6;35 107
5;6;36 107
5;6;37 6
5;6;37 76
5;6;37 76
5;6;38 107
5;6;39 107
5;6;40 107
5;6;41 107
5;6;42 307
5;6;43 107
5;6;43 306
5;6;43 306
5;6;44 107
5;6;44 306
5;6;45 306
5;6;46 107
5;6;47 107
5;6;48 107
5;6;49 82
5;6;49 76
5;7;1 62
5;7;1 234
5;7;1 308
5;7;1 161
5;7;1 101
5;7;1 55
5;7;1 309
5;7;2 55
5;7;2 44
5;8;1 310
5;8;2 55
5;8;3 101
5;8;3 55
5;8;4 102
5;8;4 6
5;8;4 6
5;8;4 7
5;8;4 103
5;8;4 104
5;8;4 15
5;8;4 44
5;8;4 47
5;9;1 311
5;9;1 20
5;9;1 153
6;0;1 109
6;0;1 109
6;0;1 102
6;0;1 32
6;0;1 32
6;0;1 6
6;0;1 7
6;0;1 7
6;0;1 7
6;0;1 149
6;0;1 104
6;0;1 15
6;0;1 15
6;0;1 44
6;0;1 60
6;0;1 47
6;0;2 7
6;0;2 15
6;1;1 120
6;1;2 55
6;2;1 6
6;2;1 7
6;2;1 55
6;2;1 67
6;2;2 102
6;2;2 6
6;2;2 6
6;2;2 7
6;2;2 7
6;2;2 103
6;2;2 62
6;2;2 55
6;2;2 104
6;2;2 15
6;2;2 44
6;2;2 47
6;3;1 75
6;3;1 64
6;3;1 254
6;3;1 76
6;3;2 234
6;3;2 26
6;3;2 9
6;3;2 312
6;3;2 75
6;3;2 153
6;3;2 254
6;3;3 100
6;3;3 24
6;3;4 100
6;3;4 24
6;3;5 7
6;3;5 26
6;3;5 9
6;3;5 75
6;3;5 75
6;3;5 153
6;3;5 67
6;3;5 104
6;3;5 254
6;3;6 4
6;3;7 9
6;3;7 181
6;3;7 153
6;3;7 24
6;3;7 254
6;3;7 76
6;4;1 313
6;4;2 313
6;4;3 22
6;4;4 4
6;4;4 7
6;4;4 34
6;4;4 34
6;4;4 34
6;4;4 65
6;4;5 314
6;4;5 313
6;4;6 6
6;4;6 124
6;4;6 183
6;4;6 10
6;4;6 313
6;4;7 313
6;4;8 110
6;4;9 7
6;4;9 10
6;4;9 178
6;4;9 178
6;4;9 315
6;4;9 313
6;4;10 316
6;4;11 131
6;4;12 160
6;4;12 313
6;4;13 6
6;4;13 7
6;4;13 123
6;4;13 124
6;4;13 10
6;4;13 137
6;4;13 118
6;4;13 30
6;4;13 30
6;4;13 313
6;4;14 136
6;4;15 178
6;4;15 30
6;4;16 118
6;4;16 30
6;4;17 62
6;4;18 62
6;4;18 131
6;4;19 206
6;4;20 26
6;4;20 10
6;4;20 313
6;4;21 317
6;4;21 318
6;4;21 319
6;4;22 120
6;4;23 317
6;4;23 318
6;4;23 320
6;4;23 73
6;4;24 313
6;4;25 94
6;4;26 321
6;4;26 55
6;4;26 322
6;4;26 97
6;5;1 115
6;5;1 6
6;5;1 7
6;5;1 55
6;5;1 104
6;5;1 44
6;5;1 47
6;6;1 36
6;6;2 38
6;6;3 4
6;6;3 45
6;6;3 224
6;6;3 323
6;6;3 163
6;6;3 324
6;6;4 111
6;6;4 275
6;6;4 163
6;6;5 8
6;6;6 36
6;6;7 98
6;6;8 8
6;6;9 44
6;6;10 36
6;6;11 206
6;6;12 36
6;6;12 8
6;6;12 275
6;6;12 324
6;6;13 7
6;6;14 4
6;6;14 8
6;6;14 8
6;6;14 38
6;6;14 325
6;6;14 275
6;6;14 163
6;6;15 275
6;6;16 8
6;6;17 8
6;6;17 224
6;6;17 275
6;6;17 324
6;6;18 20
6;6;18 326
6;6;18 327
6;6;18 297
6;6;18 275
6;6;18 275
6;6;18 122
6;6;18 226
6;6;19 122
6;6;19 226
6;6;20 251
6;6;21 98
6;6;21 111
6;6;21 328
6;6;21 163
6;6;22 4
6;6;23 60
6;6;24 329
6;6;25 128
6;6;25 77
6;6;25 236
6;6;25 8
6;6;25 330
6;6;25 122
6;6;25 163
6;6;25 134
6;6;25 331
6;6;26 332
6;7;1 62
6;7;1 100
6;7;2 7
6;7;2 100
6;7;3 333
6;7;3 62
6;7;4 181
6;7;5 7
6;7;5 334
6;7;5 181
6;7;5 181
6;7;6 7
6;7;6 100
6;7;6 67
6;7;6 116
6;7;7 75
6;7;7 24
6;7;7 76
6;7;8 75
6;7;8 24
6;7;9 75
6;7;9 24
6;8;1 32
6;8;2 89
6;8;3 263
6;8;4 8
6;8;4 38
6;8;4 111
6;8;4 326
6;8;4 326
6;8;4 224
6;8;4 163
6;8;5 10
6;8;5 224
6;8;6 4
6;8;6 4
6;8;6 4
6;8;6 161
6;8;6 335
6;8;7 4
6;8;8 55
6;8;8 224
6;8;9 20
